config,area,period,output,metric,value
ENTSOE,de_lu,2025,quantile,mae_median,1947.352238425856
ENTSOE,de_lu,2026H1,point,rmse,2917.3180013698293
ENTSOE,de_lu,2026H1,point,r2,0.9056934589673238
ENTSOE,de_lu,2026H1,point,mae,2294.807741282942
ENTSOE,de_lu,2026H1,quantile,wis,2294.807741282942
ENTSOE,de_lu,2026H1,quantile,mae_median,2294.807741282942
ENTSOE,de_lu,overall,point,rmse,2609.3501866869183
ENTSOE,de_lu,overall,point,r2,0.921582357899728
ENTSOE,de_lu,overall,point,mae,2030.1313385923024
ENTSOE,de_lu,overall,quantile,wis,2030.1313385923024
ENTSOE,de_lu,overall,quantile,mae_median,2030.1313385923024
ENTSOE,lu,2024,point,rmse,19.88391814541634
ENTSOE,lu,2024,point,r2,0.9590652478612123
ENTSOE,lu,2024,point,mae,13.875339405670044
ENTSOE,lu,2024,quantile,wis,13.875339405670044
ENTSOE,lu,2024,quantile,mae_median,13.875339405670044
ENTSOE,lu,2025,point,rmse,37.39453237872925
ENTSOE,lu,2025,point,r2,0.8563700206391904
ENTSOE,lu,2025,point,mae,15.659738042237441
ENTSOE,lu,2025,quantile,wis,15.659738042237441
ENTSOE,lu,2025,quantile,mae_median,15.659738042237441
ENTSOE,lu,2026H1,point,rmse,28.318733136658253
ENTSOE,lu,2026H1,point,r2,0.9146972398682487
ENTSOE,lu,2026H1,point,mae,17.62640721654127
ENTSOE,lu,2026H1,quantile,wis,17.62640721654127
ENTSOE,lu,2026H1,quantile,mae_median,17.62640721654127
ENTSOE,lu,overall,point,rmse,29.61054618610354
ENTSOE,lu,overall,point,r2,0.9090800777200246
ENTSOE,lu,overall,point,mae,15.355618221178759
ENTSOE,lu,overall,quantile,wis,15.355618221178759
ENTSOE,lu,overall,quantile,mae_median,15.355618221178759
